download_count,project
186805,"robotframework-zoomba"
186769,"apache-airflow-providers-apache-tinkerpop"
186768,"peakrdl-uvm"
186764,"py-multicodec"
186725,"agent-framework-durabletask"
186611,"comment-parser"
186558,"celery-singleton"
186520,"bluetooth-auto-recovery"
186505,"tensorly-torch"
186502,"wait-for2"
186502,"fitz"
186452,"fiftyone-brain"
186336,"tempita"
186097,"msg-parser"
186052,"types-appdirs"
186042,"lightstep"
185988,"copilotkit"
185947,"pylibcudf-cu12"
185925,"metal-sdk"
185923,"dagster-snowflake-pandas"
185897,"djangorestframework-types"
185818,"sty"
185713,"face-recognition"
185659,"apache-airflow-providers-apache-flink"
185600,"python-path"
185509,"cudf-cu12"
185500,"hdrhistogram"
185484,"codeflash"
185426,"acquisition"
185309,"oslo-upgradecheck"
185269,"basictracer"
185266,"types-aiobotocore-elasticache"
185246,"asyncmock"
185146,"pytest-pep8"
185134,"solace-pubsubplus"
185127,"neuralforecast"
185050,"groundingdino-py"
185016,"databricksapi"
184922,"aws-sso-lib"
184734,"txredisapi"
184675,"jdatetime"
184594,"loki-logger-handler"
184461,"ropgadget"
184402,"domaintools-api"
184397,"args"
184117,"async-cache"
183988,"zodbpickle"
183969,"snowpark-connect"
183930,"types-nanoid"
183890,"jupyter-http-over-ws"
183807,"rjieba"
183696,"rich-text-renderer"
183669,"geoip2fast"
183577,"apache-airflow-providers-jira"
183577,"ipsw-parser"
183537,"aws-logging-handlers"
183447,"pybboxes"
183407,"jupyter-dash"
183360,"dbt-loom"
183195,"oauth2-client"
183165,"inquirer3"
183066,"galois"
183060,"django-filter-stubs"
183049,"aerich"
183023,"duet"
182843,"nylas"
182707,"djangorestframework-jsonapi"
182707,"django-recurrence"
182700,"django-parler"
182444,"certipy"
182390,"pycrashreport"
182387,"sigstore-models"
182373,"django-simple-captcha"
182328,"pycadf"
182216,"urlcanon"
182191,"dagster-prometheus"
182141,"django-crontab"
182004,"asyncio-pool"
181943,"skia-pathops"
181888,"openvino-dev"
181854,"flashrank"
181825,"yorm"
181679,"mozlog"
181674,"mixer"
181665,"pykdebugparser"
181617,"pytransform3d"
181578,"nanopb"
181574,"la-panic"
181512,"pygnuutils"
181457,"flufl-i18n"
181314,"developer-disk-image"
181288,"hyperliquid-python-sdk"
181272,"parameter-decorators"
181218,"kokoro"
181194,"sphinx-comments"
181193,"pylibjpeg-libjpeg"
181108,"cwl-upgrader"
181089,"openai-clip"
181056,"langchain-google-calendar-tools"
181033,"cdktf-cdktf-provider-aws"
180996,"aws-cdk-aws-iot-actions-alpha"
180980,"mcpadapt"
180971,"elasticsearch6"
180908,"tensorrt"
180825,"pysfeel"
180791,"pytorch-wpe"
180747,"niet"
180738,"lazr-config"
180685,"pypsexec"
180674,"lazr-delegates"
180657,"konoha"
180601,"lzstring"
180599,"needle-python"
180597,"py-zipkin"
180544,"aws-cdk-aws-amplify-alpha"
180507,"taskflow"
180505,"remotezip2"
180441,"nameof"
180358,"httpxthrottlecache"
180356,"nucliadb-models"
180338,"rawpy"
180295,"types-aiobotocore-comprehend"
180209,"django-ckeditor-5"
179993,"pysnyk"
179903,"pyhs2"
179900,"wfdb"
179868,"imgcat"
179864,"python-toon"
179836,"verify-everything"
179832,"roma"
179821,"pyscipopt"
179793,"local-crontab"
179746,"unicode-segmentation-rs"
179735,"veracode-api-py"
179649,"django-guid"
179521,"sam3"
179509,"maco"
179286,"azure-mgmt-resource-subscriptions"
179280,"dash-mp-components"
179247,"onnx-weekly"
179162,"ncnn"
179144,"poster3"
179055,"fnv-hash-fast"
179014,"lasio"
178987,"mendeleev"
178715,"snitun"
178518,"aws-cdk-aws-ec2"
178486,"skippy-cov"
178371,"klayout"
178349,"opack2"
178271,"inference-schema"
178161,"robotframework-faker"
178148,"netsuite"
178142,"mdformat-footnote"
178100,"rmm-cu12"
177983,"vyper"
177976,"nicknames"
177842,"mapbox-vector-tile"
177783,"browserstack-sdk"
177776,"normality"
177608,"tinynetrc"
177602,"dj-email-url"
177579,"samplerate"
177550,"piq"
177530,"grafanalib"
177523,"types-zstd"
177506,"stop-words"
177433,"luhn"
177422,"flask-pymongo"
177384,"django-maintenance-mode"
177235,"nba-api"
177098,"django-render-block"
176933,"evo"
176928,"pysmartdl"
176923,"btsocket"
176902,"pylspci"
176896,"dynamo-json"
176796,"condense-json"
176722,"janome"
176648,"numpyencoder"
176527,"reverse-geocode"
176495,"pytest-reporter"
176491,"clip-benchmark"
176475,"llama-index-llms-bedrock"
176428,"flake8-formatter-junit-xml"
176410,"pytest-fixture-config"
176301,"dawg2-python"
176285,"miniaudio"
176276,"civis"
176206,"types-aiobotocore-wafv2"
176180,"sphinx-markdown-tables"
176164,"pylint-exit"
176144,"flake8-string-format"
176019,"pyjokes"
176004,"rapids-logger"
175960,"django-cachalot"
175920,"clarifai"
175904,"yacman"
175819,"device-detector"
175748,"token-throttler"
175663,"pytorch"
175637,"human-readable"
175622,"placebo"
175605,"arcp"
175559,"rouge-metric"
175544,"simple-dwd-weatherforecast"
175541,"windows-curses"
175447,"pydoop"
175395,"types-aiobotocore-verifiedpermissions"
175363,"vici"
175199,"taegis-sdk-python"
175084,"django-timezone-utils"
175074,"cuga"
175052,"dda"
175000,"pycm"
174998,"pgcopy"
174864,"pipfile"
174826,"async-asgi-testclient"
174708,"triangle"
174364,"validate-pyproject"
174264,"pyseto"
174161,"fiftyone"
173972,"prefect-gitlab"
173909,"olot"
173898,"dbx"
173855,"xdis"
173530,"allure-combine"
173484,"zodb"
173469,"model-mommy"
173311,"types-aiobotocore-ecs"
173301,"types-channels"
173282,"pyodata"
173263,"sqlvalidator"
173248,"zip-files"
173071,"sec-edgar-downloader"
173034,"pyprof2calltree"
172995,"httpbin"
172994,"python-kadmin-rs"
172941,"splitio-client"
172857,"zope-security"
172803,"googleapis-common-protos-stubs"
172747,"allpairspy"
172726,"pymediainfo-pyrofork"
172347,"colorhash"
172324,"messagebird"
172275,"yaql"
172244,"curies"
172226,"lightly-utils"
172053,"aws-cdk-aws-iot-alpha"
172033,"pyprojroot"
172033,"calorine"
172002,"opentelemetry-instrumentation-pymssql"
171985,"python-ripgrep"
171945,"tenseal"
171912,"flask-datadog"
171867,"azureml-defaults"
171856,"django-cache-url"
171835,"python-sat"
171783,"layoutparser"
171761,"genshi"
171749,"docker-squash"
171742,"gmsh"
171677,"pyjwt-key-fetcher"
171655,"ixnetwork-restpy"
171611,"pyagrum-nightly"
171473,"fontawesomefree"
171459,"attoworld"
171452,"python-docx-ml6"
171372,"dbsqlcli"
171370,"foxglove-schemas-protobuf"
171350,"tensorflow-cpu-aws"
171312,"databricks-sql"
171174,"zconfig"
171153,"clustershell"
171139,"cloudml-hypertune"
171125,"sslpsk-pmd3"
171124,"podman-compose"
171107,"libconf"
171105,"tensorrt-cu12-bindings"
171048,"ansible-tower-cli"
171003,"ignore"
170957,"oneagent-sdk"
170955,"coqpit"
170948,"romkan2"
170938,"jupyterlab-git"
170938,"essentials"
170915,"essentials-openapi"
170779,"phpserialize"
170778,"jsonquerylang"
170776,"django-weasyprint"
170771,"hatch-jupyter-builder"
170768,"mkdocs-static-i18n"
170731,"lcm"
170597,"amazon-dax-client"
170404,"tailer"
170399,"sklearn-pandas"
170376,"python-heatclient"
170334,"power-grid-model"
170317,"poetry-dotenv-plugin"
170275,"vale"
170219,"libraft-cu12"
170133,"littleutils"
170103,"geoarrow-c"
169895,"django-extra-views"
169768,"fawltydeps"
169739,"volcengine-python-sdk"
169734,"json-diff"
169681,"pytest-xprocess"
169676,"dash-flow"
169615,"django-pandas"
169613,"sphinx-immaterial"
169552,"intervals"
169517,"blend-modes"
169504,"win-unicode-console"
169450,"simple-rest-client"
169368,"dataframely"
169348,"rst2pdf"
169326,"azureml-fsspec"
169297,"pulumi-databricks"
169240,"unicon-plugins"
169230,"pulumi-policy"
169218,"colbert-ai"
169195,"astropy-healpix"
169137,"awslabs-billing-cost-management-mcp-server"
169125,"pygaljs"
169091,"pyjanitor"
168942,"carelytics"
168928,"cloudsmith-api"
168919,"rpy2-robjects"
168810,"pynwb"
168801,"aws-cdk-aws-cloudwatch"
168741,"aws-cdk-aws-s3"
168673,"spin"
168590,"wxpython"
168561,"yolov5"
168525,"flake8-pytest-style"
168491,"cdk-gitlab-runner"
168414,"drf-jsonschema-serializer"
168371,"ale-py"
168163,"resemble-perth"
168147,"py-automapper"
168127,"mozinfo"
167948,"django-sesame"
167916,"expiring-dict"
167880,"langchain-sambanova"
167871,"pip-autoremove"
167831,"prettyplotlib"
167812,"cyvcf2"
167790,"cmeel-tinyxml2"
167780,"fastmcp-extensions"
167726,"actions-toolkit"
167723,"synqly"
167677,"plato-sdk-v2"
167597,"langchain-graph-retriever"
167577,"mastodon-py"
167529,"pycrdt-store"
167471,"pytest-slack"
167467,"graph-retriever"
167447,"django-db-connection-pool"
167405,"sphinx-data-viewer"
167377,"pysigma"
167367,"livekit-plugins-azure"
167308,"cdk-aurora-globaldatabase"
167235,"sphinx-bootstrap-theme"
167105,"sphinx-favicon"
167097,"launchable"
167035,"pyheck"
166959,"pysnow"
166859,"agentevals"
166738,"pyopencl"
166694,"pyts"
166686,"mkdocs-table-reader-plugin"
166609,"pony"
166589,"es-client"
166550,"phidget22"
166487,"django-celery-email"
166438,"llama-index-vector-stores-neo4jvector"
166426,"zyte-api"
166395,"argbind"
166369,"aws-cdk-aws-kms"
166343,"kaldialign"
166265,"aiochannel"
166201,"panda3d"
166137,"python-documentcloud"
166106,"plivo"
165993,"django-mock-queries"
165971,"redis-om"
165943,"cadquery-ocp"
165778,"dynamicprompts"
165586,"tbump"
165556,"repartipy"
165501,"sphinx-thebe"
165485,"xpress"
165476,"torchx"
165464,"python-iptables"
165421,"business-duration"
165275,"aws-cdk-aws-lambda"
165260,"snakemake-storage-plugin-s3"
165066,"celery-once"
165032,"hpp-fcl"
165029,"librmm-cu12"
164915,"py-multihash"
164819,"pymc-extras"
164794,"labjack-ljm"
164783,"uniseg"
164730,"aioimaplib"
164691,"django-statici18n"
164674,"aiopath"
164556,"django-watchman"
164546,"mlx-data"
164542,"cachetools-async"
164513,"cotyledon"
164461,"sib-api-v3-sdk"
164436,"itk-core"
164431,"idf-build-apps"
164404,"dkimpy"
164386,"sas7bdat"
164249,"pyslack"
164218,"compact-json"
164029,"ytmusicapi"
163988,"aiohttp-fast-zlib"
163961,"py-zabbix"
163910,"listcrunch"
163836,"suntimes"
163816,"pyvex"
163796,"types-attrs"
163749,"pylcs"
163741,"getdaft"
163691,"asdf-astropy"
163686,"pynini"
163671,"libucx-cu12"
163633,"tensorflow-recommenders"
163622,"jsoncomment"
163544,"awxkit"
163446,"enmerkar"
163276,"dash-cytoscape"
163271,"pytest-reporter-html1"
163225,"aws-cdk-aws-events"
163107,"prefect-client"
163052,"bitcoinlib"
163049,"ddddocr"
163001,"abi3info"
162858,"onnxruntime-genai"
162771,"itk-numerics"
162756,"tarsafe"
162712,"lesscpy"
162690,"slackweb"
162561,"types-auth0-python"
162558,"holistictraceanalysis"
162501,"cos-python-sdk-v5"
162468,"asdf-coordinates-schemas"
162423,"simple-di"
162405,"fiftyone-db"
162347,"aiodebug"
162201,"googleauthentication"
162167,"apple-compress"
162110,"pytest-embedded-serial"
162079,"marketorestpython"
162074,"openmined-psi"
162014,"itk-filtering"
161959,"python-dxf"
161927,"canvas"
161924,"k5test"
161911,"pytest-runtime-xfail"
161872,"universal-analytics-python3"
161871,"aws-cdk-aws-s3-assets"
161838,"zope-exceptions"
161827,"cqlsh"
161815,"awslogs"
161812,"py-cid"
161757,"condor-git-config"
161726,"aws-cdk-aws-logs"
161669,"adaptive-cards-py"
161658,"pdm-build-locked"
161657,"itk-io"
161638,"openapi3"
161636,"cuml-cu12"
161634,"sfctl"
161622,"clickhouse-cityhash"
161592,"scrapfly-sdk"
161539,"cvsslib"
161538,"mkdocs-swagger-ui-tag"
161525,"testcontainers-minio"
161500,"pylibjpeg-openjpeg"
161404,"udsoncan"
161246,"torch-optimizer"
161221,"graspologic-native"
161204,"django-utils-six"
161121,"tfds-nightly"
161116,"django-concurrency"
161090,"bnunicodenormalizer"
161069,"krippendorff"
160999,"ultimate-sitemap-parser"
160989,"sudachidict-small"
160753,"hdmf"
160748,"httpx-ntlm"
160740,"sift"
160721,"pytest-excel"
160651,"cloudsmith-cli"
160592,"glpk"
160426,"sphinx-jupyterbook-latex"
160397,"wavedrom"
160321,"vortex-data"
160272,"ocrmac"
160267,"antsibull-fileutils"
160166,"music-assistant-models"
160152,"install-jdk"
160104,"signify"
160093,"autogen"
160008,"plyer"
159937,"smartypants"
159893,"crytic-compile"
159882,"lightphe"
159838,"python-hostlist"
159821,"pyspelling"
159721,"psutil-home-assistant"
159664,"migrate-to-uv"
159589,"pytorch-ranger"
159542,"geoarrow-pyarrow"
159388,"gdstk"
159384,"g2pkk"
159383,"bangla"
159333,"pyrootutils"
159324,"colander"
159315,"bip-utils"
159149,"lorem-text"
159092,"pylibraft-cu12"
159023,"sdcclient"
158959,"mcp-proxy"
158935,"pyside2"
158922,"piecewise-regression"
158920,"snakemake"
158875,"pyclamd"
158749,"django-flags"
158665,"sparkaid"
158575,"google-cloud-quotas"
158572,"pydocstringformatter"
158548,"pymorphy2"
158418,"sshuttle"
158407,"sne4onnx"
158368,"sphinx-autodoc2"
158229,"venv-pack"
158198,"openinference-instrumentation-anthropic"
158190,"svgpathtools"
158138,"fairlearn"
158079,"bioblend"
158062,"f90nml"
157990,"solara-ui"
157935,"devpi-server"
157914,"pytest-parametrization"
157801,"json-tricks"
157761,"lightning-fabric"
157665,"django-fernet-encrypted-fields"
157628,"go-task-bin"
157616,"lightecc"
157599,"pyro5"
157580,"suntime"
157562,"click-config-file"
157549,"aws-cdk-aws-location-alpha"
157533,"getname"
157464,"doccmd"
157367,"unyt"
157279,"dlib"
157219,"pybullet"
157205,"docx2python"
157195,"lbt-dragonfly"
157187,"fish-audio-sdk"
157166,"initools"
157120,"progressbar33"
157119,"pymorphy2-dicts-ru"
157116,"jupyter-server-mathjax"
157098,"mycli"
157074,"sybil-extras"
157018,"mozprocess"
157016,"genie"
156976,"starlette-graphene3"
156936,"types-boto3-secretsmanager"
156902,"nv-one-logger-core"
156804,"types-pyjwt"
156798,"voluptuous-openapi"
156739,"llama-index-embeddings-langchain"
156654,"energyquantified"
156576,"nv-one-logger-training-telemetry"
156569,"openimageio"
156487,"azure-schemaregistry-avroencoder"
156456,"pytest-grpc"
156447,"robotframework-debuglibrary"
156397,"clamav-client"
156380,"ipyfilechooser"
156368,"solara-server"
156356,"trufflehog"
156182,"cpe"
156153,"tombi"
156093,"salmalm"
156081,"sqlalchemy-jdbcapi"
156067,"t61codec"
155946,"seqio"
155922,"facebook-wda"
155868,"aiozoneinfo"
155854,"azure-messaging-webpubsubclient"
155850,"apache-airflow-providers-apache-cassandra"
155835,"aws-cdk-assets"
155827,"ipytree"
155816,"python-datauri"
155778,"django-request-logging"
155756,"streamlit-avatar"
155724,"scim2-models"
155704,"djangorestframework-datatables"
155675,"django-graphql-jwt"
155606,"acquire"
155533,"pydantic-scim"
155490,"argostranslate"
155479,"ome-zarr"
155469,"table-logger"
155469,"typst"
155447,"flake8-pyi"
155322,"http-exceptions"
155293,"pyxb-x"
155291,"vapi-server-sdk"
155190,"dj-inmemorystorage"
155157,"pulumi-oci"
155139,"bytesparse"
155036,"jdk4py"
154970,"robocorp-browser"
154958,"types-aiobotocore-ecr"
154875,"dimod"
154810,"woocommerce"
154729,"jalali-core"
154710,"pyccolo"
154674,"pyrtf3"
154584,"python-jsonschema-objects"
154566,"gh-md-to-html"
154533,"aws-cdk-aws-ecr"
154491,"mozdevice"
154486,"livekit-plugins-groq"
154346,"pytest-embedded-serial-esp"
154270,"android-backup"
154243,"colorthief"
154191,"libcuml-cu12"
154077,"kumoai"
154068,"floret"
154062,"django-admin-tools"
153997,"shippinglabel"
153959,"envsubst"
153805,"types-netaddr"
153781,"aws-cdk-aws-applicationautoscaling"
153677,"scann"
153659,"sqlite3-api"
153646,"percy"
153640,"py-cord"
153457,"efficientnet-pytorch"
153375,"azure-mgmt-resourcehealth"
153334,"peakrdl-systemrdl"
153307,"sphinx-issues"
153301,"tree-sitter-kotlin"
153295,"dist-meta"
153261,"hopsworks"
153260,"nessus-file-reader"
153259,"empirical-calibration"
153201,"apify"
153179,"google-cloud-recommender"
153156,"py3langid"
153152,"python-retry"
153141,"aws-cdk-aws-efs"
153137,"aws-cdk-aws-ssm"
153065,"wsaccel"
153060,"unoserver"
152996,"eks-token"
152976,"handy-archives"
152965,"cleanlab-tlm"
152912,"aws-cdk-aws-ecr-assets"
152882,"colcon-python-setup-py"
152851,"sqlalchemy-utc"
152823,"tokamax"
152805,"glocaltokens"
152790,"colcon-cmake"
152673,"nvidia-sphinx-theme"
152616,"recbole"
152484,"aiohasupervisor"
152456,"ir-measures"
152444,"axe-playwright-python"
152443,"dagster-pagerduty"
152418,"ifcfg"
152411,"peppercorn"
152399,"flask-orjson"
152398,"globus-sdk"
152183,"django-sql-explorer"
152178,"aws-cdk-aws-sqs"
152117,"beautifultable"
152100,"eclipse-zenoh"
152089,"advocate"
152055,"japanize-matplotlib"
151986,"coal"
151944,"pypemicro"
151923,"py-radix"
151857,"awslabs-aws-pricing-mcp-server"
151787,"snaptrade-python-sdk"
151772,"xml-python"
151768,"aliyun-log-python-sdk"
151768,"colcon-test-result"
151716,"faktory"
151629,"alt-profanity-check"
151626,"cvprac"
151617,"salesforce-api"
151525,"logic2-automation"
151483,"geolib"
151408,"colcon-library-path"
151404,"macaddress"
151358,"aeidon"
151357,"gmplot"
151341,"apache-airflow-providers-asana"
151332,"apache-airflow-providers-exasol"
151293,"sherpa-onnx"
151235,"pyhwpx"
151226,"kumo-api"
151194,"altcha"
151160,"molecule-docker"
151142,"django-lifecycle"
151133,"flake8-picky-parentheses"
151031,"nucliadb-protos"
151015,"sentry-cli"
151013,"regscale-python-ssp"
150894,"jschon"
150887,"cdp-socket"
150808,"prodigyopt"
150799,"ago"
150784,"python-magic-bin"
150779,"azure-storage-blob-changefeed"
150666,"arcgis"
150649,"poetry-plugin-shell"
150593,"colcon-ros"
150532,"colcon-recursive-crawl"
150410,"appdata"
150372,"lat-lon-parser"
150325,"mkdocs-video"
150246,"sphinxcontrib-apidoc"
150188,"aws-cdk-aws-sns"
150165,"click-compose"
150163,"x690"
150163,"pubnub"
150119,"unicrypto"
149924,"gallery-dl"
149913,"daiquiri"
149836,"html2docx"
149798,"dsinternals"
149787,"mmengine-lite"
149783,"fireblocks"
149768,"scikit-misc"
149739,"zope-location"
149711,"pypresence"
149673,"qsapi"
149642,"types-boto3-kms"
149550,"lefthook"
149455,"django-cloudinary-storage"
149434,"rectangle-packer"
149376,"alias-free-torch"
149297,"ansys-platform-instancemanagement"
149265,"torch-einops-utils"
149254,"style"
149244,"hexrec"
149219,"ecpy"
149207,"kmeans-pytorch"
149165,"fastapi-slim"
149126,"ory-hydra-client"
149069,"pydes"
149010,"ansys-api-platform-instancemanagement"
148998,"colcon-pkg-config"
148996,"pylibmagic"
148963,"sarge"
148942,"multiprocessing"
148929,"gekko"
148923,"amplitude-experiment"
148921,"django-rich"
148889,"autodynatrace"
148885,"pulumi-gitlab"
148799,"agent-framework-lab"
148770,"streamlit-feedback"
148734,"pydantic-to-pyarrow"
148629,"google-cloud-mldiagnostics"
148620,"py-healthcheck"
148565,"aws-cdk-aws-autoscaling-common"
148558,"fmpy"
148505,"llama-index-llms-google-genai"
148493,"py3dns"
148406,"robotframework-selenium2library"
148316,"sphinx-jsonschema"
148313,"torchtyping"
148297,"music-assistant-client"
148296,"pulp-glue-deb"
148278,"nc-time-axis"
148241,"pyfftw"
148239,"flask-moment"
148181,"delvewheel"
148106,"2to3"
148072,"micloud"
148044,"pytest-pytestrail"
148030,"standard-telnetlib"
148008,"extensionclass"
147932,"caldav"
147823,"libigl"
147795,"pyproject-toml"
147718,"codecarbon"
147591,"busypie"
147534,"sumy"
147463,"cigam"
147455,"sphinxcontrib-googleanalytics"
147435,"fastapi-csrf-protect"
147372,"pylibjpeg"
147315,"appdynamics"
147147,"aws-cdk-aws-codeguruprofiler"
147134,"pnnx"
147130,"pulp-cli-deb"
147128,"dbutils-typehint"
147123,"onnxruntime-extensions"
147120,"pytest-bazel"
146924,"hopsworks-aiomysql"
146854,"pyconify"
146796,"mprofile"
146768,"pyap"
146762,"flask-assets"
146732,"mineru"
146717,"agentlightning"
146640,"mlx-vlm"
146631,"cdp-patches"
146591,"conjure-python-client"
146581,"pydantic-compat"
146522,"prefect-dask"
146496,"pulumi-eks"
146493,"cookies"
146416,"gwcs"
146378,"iregexp-check"
146362,"pypcap"
146348,"pook"
146325,"anchorpy"
146315,"azure-mgmt-kubernetesconfiguration"
146300,"restate-sdk"
146209,"aws-cdk-aws-certificatemanager"
146188,"awslabs-aws-diagram-mcp-server"
146124,"inference-sdk"
146004,"apache-airflow-providers-cloudant"
145966,"pylint-flask"
145935,"facets-overview"
145931,"rst2ansi"
145902,"securetar"
145888,"pyre-check"
145848,"k-diffusion"
145820,"ipycytoscape"
145789,"frontegg"
145724,"flair"
145684,"aws-cdk-aws-secretsmanager"
145616,"audiocraft"
145505,"uncompyle6"
145497,"spectate"
145454,"lbox-clients"
145414,"zen-engine"
145385,"prtpy"
145376,"odoo-test-helper"
145363,"free-proxy"
145348,"pywikibot"
145313,"loralib"
145306,"langgraph-checkpoint-aws"
145289,"ragstack-ai-knowledge-store"
145176,"types-aiobotocore-identitystore"
145160,"qiskit-connector"
145118,"hyppo"
145102,"pyinvoke"
145097,"sqlalchemy-views"
145061,"symusic"
144953,"googlenewsdecoder"
144944,"mysql-python"
144935,"heroku3"
144713,"dask-cudf-cu12"
144634,"zope-publisher"
144629,"ffprobe"
144509,"sphinx-pyproject"
144490,"neverbounce-sdk"
144465,"password-strength"
144431,"mmgp"
144419,"zprofile"
144405,"python-matter-server"
144315,"aws-cdk-aws-cloudformation"
144313,"montecarlodata"
144210,"flake8-html"
144202,"gpy"
144186,"aioblescan"
144183,"djangorestframework-filters"
144162,"fissix"
144139,"python-redmine"
144136,"sdmetrics"
144103,"eva-decord"
144095,"adbc-driver-flightsql"
144056,"doppler-sdk"
144020,"environ"
143988,"txtorcon"
143984,"python-hosts"
143948,"napari-svg"
143925,"aws-cdk-aws-autoscaling"
143869,"ansible-base"
143848,"dagster-pandera"
143824,"zope-i18n"
143824,"logging-json"
143823,"xero-python"
143812,"pygtail"
143745,"reorder-python-imports"
143710,"aws-cdk-aws-route53"
143684,"flask-redis"
143597,"mink"
143581,"hiyapyco"
143563,"trainer"
143563,"facenet-pytorch"
143562,"aws-cdk-custom-resources"
143534,"awslabs-aws-dataprocessing-mcp-server"
143497,"cmeel-tinyxml"
143468,"lib4sbom"
143392,"inspect-scout"
143264,"leval"
143218,"tabpfn"
143182,"apache-flink"
143092,"scour"
143074,"cdk-certbot-dns-route53"
143057,"vncdotool"
143001,"attmap"
142990,"atlassian-doc-builder"
142944,"pyformance"
142938,"igwn-segments"
142920,"flyteidl2"
142907,"zope-contenttype"
142891,"aws-cdk-aws-cloudfront"
142865,"pyproject-parser"
142856,"nanotime"
142851,"argdantic"
142828,"pynng"
142820,"ifcopenshell"
142808,"pylint-json2html"
142746,"youtube-search-python"
142715,"spark-parser"
142703,"livekit-plugins-aws"
142680,"quantstats"
142672,"cosl"
142647,"kubernetes-client"
142622,"df2gspread"
142622,"spiceypy"
142587,"corner"
142485,"motmetrics"
142474,"pytest-operator"
142467,"google-cloud-retail"
142411,"aws-sso-util"
142374,"genie-libs-sdk"
142311,"encord"
142232,"mgrs"
142230,"questdb"
142215,"ipydatawidgets"
142209,"pulumi-aws-native"
142205,"ssh-python"
142193,"nuscenes-devkit"
142190,"nv-one-logger-pytorch-lightning-integration"
142190,"zope-browser"
142168,"jina"
142150,"colcon-parallel-executor"
142147,"mdtraj"
142138,"seqio-nightly"
142095,"colcon-powershell"
142090,"colcon-common-extensions"
142020,"genie-libs-parser"
141968,"sigfig"
141882,"jsonpath-rfc9535"
141847,"opentelemetry-instrumentation-asyncclick"
141806,"probablepeople"
141766,"webrtc-models"
141749,"aws-cdk-aws-codestarnotifications"
141748,"cloud-tpu-diagnostics"
141605,"phidata"
141588,"pyrealsense2"
141557,"l18n"
141548,"google-cloud-parametermanager"
141531,"spire-xls"
141515,"django-hashid-field"
141397,"colcon-package-information"
141377,"fixit"
141328,"pyjq"
141284,"repoze-who"
141270,"coqui-tts"
141251,"twython"
141217,"colcon-output"
141216,"types-aiobotocore-events"
141213,"dlipower"
141203,"indent"
141193,"haliax"
141157,"aws-cdk-aws-elasticloadbalancingv2"
141154,"fdb"
141151,"dbstream"
141140,"colcon-package-selection"
141117,"genie-libs-clean"
141105,"colcon-defaults"
141100,"jigsawstack"
141043,"livekit-plugins-anthropic"
140982,"text2num"
140977,"pypprof"
140940,"volcengine"
140909,"ghome-foyer-api"
140902,"apache-airflow-providers-arangodb"
140887,"colcon-devtools"
140857,"tap-py"
140849,"aristaproto"
140818,"aws-cdk-aws-apigateway"
140793,"pymodbustcp"
140781,"dagster-sling"
140768,"mkdocs-rss-plugin"
140707,"mitreattack-python"
140703,"pyeapi"
140701,"colcon-metadata"
140647,"colcon-notification"
140587,"pydoctor"
140567,"django-snowflake"
140508,"nbdev"
140504,"ml-goodput-measurement"
140490,"spake2"
140440,"llama-index-embeddings-bedrock"
140431,"bencode-py"
140376,"nvidia-cuda-cccl"
140346,"apache-airflow-providers-facebook"
140345,"human-eval"
140318,"appdynamics-bindeps-linux-x64"
140317,"logging-formatter-anticrlf"
140295,"transformer-smaller-training-vocab"
140253,"whylogs-sketching"
140238,"argparse-ext"
140206,"construct-classes"
140189,"open-spiel"
140173,"jupyter-black"
140146,"genie-libs-health"
140117,"types-pysocks"
140105,"fdt"
140105,"pyad"
140027,"genie-libs-conf"
139981,"xlsx2html"
139972,"uwsgitop"
139825,"pylti1p3"
139790,"zabbix-utils"
139768,"yang-connector"
139765,"pybedtools"
139761,"pkg-about"
139645,"neoteroi-mkdocs"
139626,"patito"
139594,"twisted-iocpsupport"
139544,"genie-libs-ops"
139543,"types-waitress"
139470,"edx-opaque-keys"
139463,"pydantic-partial"
139355,"in-toto-attestation"
139334,"backtrader"
139331,"jinja-cli"
139281,"nano-vectordb"
139270,"genie-libs-filetransferutils"
139250,"random-password-generator"
139248,"mypy-strict-kwargs"
139214,"pyworld"
139213,"oschmod"
139205,"protobuf-decoder"
139175,"prometheus-remote-writer"
139160,"zigpy-zigate"
139126,"google-cloud-monitoring-dashboards"
139058,"marqo"
139057,"types-pika"
139018,"dateformat"
139013,"supervisord-dependent-startup"
138995,"aws-cdk-aws-sam"
138972,"bridgecrew"
138958,"trufflehogregexes"
138937,"linkedin-api"
138912,"spnl"
138841,"llmcompressor"
138815,"logutils"
138737,"whool"
138703,"gibberish-detector"
138584,"random2"
138583,"django-celery"
138556,"rumdl"
138554,"streamlit-antd-components"
138542,"xradar"
138506,"pyfunceble-dev"
138485,"truelayer-signing"
138472,"sqlalchemy-vertica-python"
138463,"mail-parser-reply"
138393,"openpulse"
138386,"aiobreaker"
138312,"lusid-sdk"
138299,"pythonpsi"
138213,"env-tools"
138183,"snakemd"
138172,"torchprofile"
138167,"dataengine"
138160,"aws-cdk-aws-elasticloadbalancing"
138059,"ibm-vpc"
138014,"awsglue-dev"
138005,"aws-cdk-aws-cognito"
137973,"win-precise-time"
137970,"cuid2"
137898,"refgenconf"
137881,"flask-cloudflared"
137847,"fingerprints"
137738,"fifolock"
137661,"opensearch-logger"
137634,"multiping"
137607,"aws-cdk-aws-signer"
137602,"str2bool"
137576,"awslabs-aws-healthomics-mcp-server"
